state,yr,qtr,index_nsa,index_sa,Warning
MI,2007,1,186.94,188.10,
MI,2007,2,187.21,184.34,
MI,2007,3,181.25,178.97,
MI,2007,4,172.69,172.28,
MI,2008,1,165.99,167.40,
MI,2008,2,163.73,161.03,
MI,2008,3,158.38,156.44,
MI,2008,4,150.79,150.00,
MI,2009,1,153.97,155.90,
MI,2009,2,152.88,150.33,
MI,2009,3,148.82,146.78,
MI,2009,4,146.29,145.11,
MI,2010,1,140.82,143.30,
MI,2010,2,145.73,143.34,
MI,2010,3,144.51,142.04,
MI,2010,4,142.82,141.61,
MI,2011,1,135.14,137.97,
MI,2011,2,138.63,136.45,
MI,2011,3,141.55,138.50,
MI,2011,4,140.34,139.55,
MI,2012,1,137.00,139.94,
MI,2012,2,146.35,144.02,
MI,2012,3,150.05,146.41,
MI,2012,4,149.56,149.29,
MI,2013,1,150.98,153.95,
MI,2013,2,160.43,157.83,
MI,2013,3,164.66,160.59,
MI,2013,4,162.19,162.33,
MI,2014,1,162.70,165.51,
MI,2014,2,170.47,167.62,
MI,2014,3,175.20,171.08,
MI,2014,4,173.22,173.53,
MI,2015,1,172.43,175.04,
MI,2015,2,181.95,178.85,
MI,2015,3,183.62,179.65,
MI,2015,4,183.11,183.55,
MI,2016,1,183.45,185.76,
MI,2016,2,191.44,188.20,
MI,2016,3,195.97,192.03,
MI,2016,4,194.56,195.19,
MI,2017,1,197.30,199.32,
MI,2017,2,206.55,202.98,
MI,2017,3,210.27,206.44,
MI,2017,4,209.37,210.14,
MI,2018,1,213.33,215.11,
MI,2018,2,221.89,218.02,
MI,2018,3,225.05,221.29,
MI,2018,4,223.98,224.72,
MI,2019,1,225.83,227.64,
MI,2019,2,235.11,230.77,
MI,2019,3,237.22,233.57,
MI,2019,4,236.56,237.39,
MI,2020,1,240.20,242.11,
MI,2020,2,247.54,242.65,
MI,2020,3,257.18,253.32,
MI,2020,4,262.96,264.23,
MI,2021,1,271.56,273.72,
MI,2021,2,290.53,284.38,
MI,2021,3,299.53,294.86,
MI,2021,4,302.55,304.69,
MI,2022,1,313.94,316.38,
MI,2022,2,329.90,322.64,
MI,2022,3,327.89,322.41,
MI,2022,4,321.78,324.46,
MI,2023,1,328.01,330.81,
MI,2023,2,345.42,337.84,
MI,2023,3,353.57,347.11,
MI,2023,4,353.00,355.98,
MI,2024,1,354.12,357.59,
MI,2024,2,373.70,365.61,
MI,2024,3,377.95,370.58,
MI,2024,4,369.36,372.36,
MN,1991,1,100.00,100.00,
MN,1991,2,99.29,98.71,
MN,1991,3,99.91,99.15,
MN,1991,4,100.31,100.22,
MN,1992,1,101.10,101.14,
MN,1992,2,102.65,102.05,
MN,1992,3,104.15,103.35,
MN,1992,4,104.39,104.28,
MN,1993,1,105.29,105.40,
MN,1993,2,107.48,106.83,
MN,1993,3,109.00,108.12,
MN,1993,4,109.42,109.27,
MN,1994,1,110.96,111.17,
MN,1994,2,112.71,112.01,
MN,1994,3,113.41,112.42,
MN,1994,4,113.66,113.50,
MN,1995,1,113.57,113.87,
MN,1995,2,116.11,115.37,
MN,1995,3,118.31,117.20,
MN,1995,4,118.86,118.70,
MN,1996,1,119.52,119.93,
MN,1996,2,122.37,121.58,
MN,1996,3,123.50,122.24,
MN,1996,4,124.18,124.08,
MN,1997,1,124.68,125.17,
MN,1997,2,126.73,125.87,
MN,1997,3,128.75,127.35,
MN,1997,4,128.38,128.35,
MN,1998,1,129.89,130.46,
MN,1998,2,133.56,132.61,
MN,1998,3,137.30,135.70,
MN,1998,4,138.86,138.97,
MN,1999,1,141.17,141.82,
MN,1999,2,147.32,146.19,
MN,1999,3,151.29,149.46,
MN,1999,4,152.88,153.10,
MN,2000,1,157.00,157.76,
MN,2000,2,163.45,162.11,
MN,2000,3,168.38,166.31,
MN,2000,4,170.96,171.28,
MN,2001,1,175.16,176.02,
MN,2001,2,182.47,180.92,
MN,2001,3,187.72,185.44,
MN,2001,4,188.50,188.87,
MN,2002,1,191.93,192.85,
MN,2002,2,199.49,197.78,
MN,2002,3,204.78,202.33,
MN,2002,4,206.11,206.49,
MN,2003,1,209.97,210.96,
MN,2003,2,216.35,214.50,
MN,2003,3,220.75,218.18,
MN,2003,4,223.29,223.68,
MN,2004,1,225.96,226.98,
MN,2004,2,232.30,230.28,
MN,2004,3,237.26,234.57,
MN,2004,4,237.45,237.88,
MN,2005,1,239.51,240.53,
MN,2005,2,246.20,244.04,
MN,2005,3,250.03,247.19,
MN,2005,4,249.83,250.35,
MN,2006,1,249.39,250.50,
MN,2006,2,252.50,250.22,
MN,2006,3,251.42,248.53,
MN,2006,4,247.34,247.71,
MN,2007,1,248.08,249.57,
MN,2007,2,249.65,247.23,
MN,2007,3,246.12,243.19,
MN,2007,4,237.15,237.19,
MN,2008,1,231.12,233.20,
MN,2008,2,228.70,226.33,
MN,2008,3,225.13,222.26,
MN,2008,4,215.01,214.56,
MN,2009,1,214.27,217.14,
MN,2009,2,216.13,213.74,
MN,2009,3,213.38,210.32,
MN,2009,4,211.34,210.52,
MN,2010,1,204.14,207.75,
MN,2010,2,211.10,208.62,
MN,2010,3,208.43,205.04,
MN,2010,4,203.76,202.81,
MN,2011,1,190.22,194.25,
MN,2011,2,194.86,192.35,
MN,2011,3,197.14,193.62,
MN,2011,4,195.59,194.80,
MN,2012,1,190.46,194.78,
MN,2012,2,201.18,198.34,
MN,2012,3,206.03,202.17,
MN,2012,4,205.90,205.50,
MN,2013,1,205.50,210.07,
MN,2013,2,216.19,212.84,
MN,2013,3,222.60,218.43,
MN,2013,4,218.36,218.56,
MN,2014,1,218.09,222.44,
MN,2014,2,227.99,224.21,
MN,2014,3,228.25,224.16,
MN,2014,4,226.18,227.03,
MN,2015,1,223.62,227.39,
MN,2015,2,237.29,233.16,
MN,2015,3,238.94,235.00,
MN,2015,4,237.80,239.19,
MN,2016,1,239.03,242.34,
MN,2016,2,249.39,244.99,
MN,2016,3,253.36,249.54,
MN,2016,4,251.06,252.87,
MN,2017,1,254.72,257.51,
MN,2017,2,265.76,261.17,
MN,2017,3,268.32,264.58,
MN,2017,4,266.51,268.63,
MN,2018,1,271.83,274.24,
MN,2018,2,282.12,277.33,
MN,2018,3,285.08,281.36,
MN,2018,4,281.39,283.81,
MN,2019,1,287.62,289.75,
MN,2019,2,295.80,290.72,
MN,2019,3,298.59,294.95,
MN,2019,4,297.32,299.96,
MN,2020,1,301.85,304.03,
MN,2020,2,312.38,306.66,
MN,2020,3,319.67,316.00,
MN,2020,4,325.64,328.74,
MN,2021,1,335.50,337.90,
MN,2021,2,357.04,350.15,
MN,2021,3,363.83,359.71,
MN,2021,4,366.11,369.92,
MN,2022,1,376.65,379.39,
MN,2022,2,396.92,388.90,
MN,2022,3,390.60,386.09,
MN,2022,4,383.42,387.87,
MN,2023,1,387.94,390.64,
MN,2023,2,407.76,399.38,
MN,2023,3,407.80,402.91,
MN,2023,4,399.97,405.01,
MN,2024,1,407.36,410.10,
MN,2024,2,420.30,411.63,
MN,2024,3,423.83,418.55,
MN,2024,4,418.90,424.46,
MO,1991,1,100.00,100.00,
MO,1991,2,100.95,100.43,
MO,1991,3,101.30,100.38,
MO,1991,4,102.12,101.80,
MO,1992,1,102.46,102.45,
MO,1992,2,103.36,102.83,
MO,1992,3,104.17,103.21,
MO,1992,4,104.20,103.88,
MO,1993,1,103.96,103.93,
MO,1993,2,106.30,105.76,
MO,1993,3,108.35,107.35,
MO,1993,4,109.01,108.71,
MO,1994,1,110.44,110.38,
MO,1994,2,112.18,111.61,
MO,1994,3,113.90,112.85,
MO,1994,4,113.88,113.59,
MO,1995,1,115.03,114.93,
MO,1995,2,116.60,115.99,
MO,1995,3,118.64,117.58,
MO,1995,4,119.08,118.80,
MO,1996,1,119.54,119.41,
MO,1996,2,122.03,121.38,
MO,1996,3,123.04,121.98,
MO,1996,4,123.71,123.42,
MO,1997,1,124.82,124.68,
MO,1997,2,125.59,124.85,
MO,1997,3,126.97,125.93,
MO,1997,4,127.47,127.16,
MO,1998,1,128.72,128.64,
MO,1998,2,131.11,130.25,
MO,1998,3,133.12,132.07,
MO,1998,4,134.50,134.15,
MO,1999,1,136.25,136.25,
MO,1999,2,138.94,137.92,
MO,1999,3,140.85,139.76,
MO,1999,4,141.34,140.96,
MO,2000,1,142.91,142.99,
MO,2000,2,146.87,145.75,
MO,2000,3,148.11,146.93,
MO,2000,4,149.94,149.55,
MO,2001,1,150.78,150.92,
MO,2001,2,155.35,154.13,
MO,2001,3,157.33,156.05,
MO,2001,4,158.28,157.87,
MO,2002,1,159.34,159.54,
MO,2002,2,162.72,161.45,
MO,2002,3,164.77,163.33,
MO,2002,4,166.29,165.93,
MO,2003,1,168.03,168.27,
MO,2003,2,171.12,169.81,
MO,2003,3,174.44,172.75,
MO,2003,4,175.61,175.37,
MO,2004,1,178.04,178.32,
MO,2004,2,181.60,180.22,
MO,2004,3,184.32,182.26,
MO,2004,4,185.58,185.54,
MO,2005,1,186.99,187.44,
MO,2005,2,192.45,190.86,
MO,2005,3,195.84,193.37,
MO,2005,4,195.96,196.21,
MO,2006,1,198.09,198.76,
MO,2006,2,201.23,199.33,
MO,2006,3,203.82,200.99,
MO,2006,4,201.45,201.98,
MO,2007,1,202.52,203.50,
MO,2007,2,204.90,202.64,
MO,2007,3,205.53,202.44,
MO,2007,4,198.88,199.66,
MO,2008,1,194.12,195.29,
MO,2008,2,197.40,195.02,
MO,2008,3,194.60,191.44,
MO,2008,4,188.08,188.98,
MO,2009,1,188.78,190.20,
MO,2009,2,190.46,187.95,
MO,2009,3,189.80,186.55,
MO,2009,4,186.73,187.74,
MO,2010,1,181.58,183.13,
MO,2010,2,188.18,185.61,
MO,2010,3,184.61,181.32,
MO,2010,4,176.08,177.04,
MO,2011,1,171.84,173.49,
MO,2011,2,175.05,172.59,
MO,2011,3,177.89,174.68,
MO,2011,4,173.84,174.69,
MO,2012,1,174.41,176.24,
MO,2012,2,179.40,176.86,
MO,2012,3,180.28,177.02,
MO,2012,4,178.31,179.05,
MO,2013,1,179.20,181.21,
MO,2013,2,185.19,182.49,
MO,2013,3,187.71,184.47,
MO,2013,4,184.11,184.71,
MO,2014,1,183.80,185.91,
MO,2014,2,191.25,188.39,
MO,2014,3,193.17,190.06,
MO,2014,4,191.85,192.35,
MO,2015,1,190.15,192.23,
MO,2015,2,198.32,195.34,
MO,2015,3,200.57,197.61,
MO,2015,4,200.06,200.45,
MO,2016,1,203.08,205.14,
MO,2016,2,207.12,204.03,
MO,2016,3,210.89,208.05,
MO,2016,4,210.63,211.00,
MO,2017,1,210.71,212.49,
MO,2017,2,220.37,217.20,
MO,2017,3,221.82,219.09,
MO,2017,4,221.42,221.76,
MO,2018,1,225.08,226.70,
MO,2018,2,231.74,228.44,
MO,2018,3,235.11,232.43,
MO,2018,4,234.97,235.46,
MO,2019,1,236.54,237.94,
MO,2019,2,243.63,240.11,
MO,2019,3,246.29,243.59,
MO,2019,4,249.42,250.14,
MO,2020,1,252.25,253.65,
MO,2020,2,259.65,255.62,
MO,2020,3,269.46,266.57,
MO,2020,4,275.35,276.52,
MO,2021,1,284.72,286.22,
MO,2021,2,302.37,297.35,
MO,2021,3,311.63,308.18,
MO,2021,4,317.30,319.16,
MO,2022,1,329.92,331.77,
MO,2022,2,347.99,341.70,
MO,2022,3,346.98,342.98,
MO,2022,4,344.15,346.75,
MO,2023,1,350.22,352.21,
MO,2023,2,367.37,360.36,
MO,2023,3,372.05,367.58,
MO,2023,4,370.58,373.83,
MO,2024,1,377.97,380.17,
MO,2024,2,391.89,384.15,
MO,2024,3,393.50,388.68,
MO,2024,4,387.66,391.29,
MS,1991,1,100.00,100.00,
MS,1991,2,98.96,99.16,
MS,1991,3,98.93,99.50,
MS,1991,4,100.45,101.04,
MS,1992,1,103.37,103.44,
MS,1992,2,103.59,103.79,
MS,1992,3,103.57,104.13,
MS,1992,4,103.88,104.42,
MS,1993,1,105.20,105.43,
MS,1993,2,106.37,106.56,
MS,1993,3,107.78,108.27,
MS,1993,4,109.30,109.81,
MS,1994,1,111.10,111.53,
MS,1994,2,113.18,113.35,
MS,1994,3,113.89,114.29,
MS,1994,4,115.33,115.84,
MS,1995,1,115.81,116.43,
MS,1995,2,117.69,117.83,
MS,1995,3,118.87,119.18,
MS,1995,4,119.90,120.42,
MS,1996,1,120.10,120.86,
MS,1996,2,121.65,121.76,
MS,1996,3,124.19,124.42,
MS,1996,4,124.22,124.83,
MS,1997,1,124.72,125.58,
MS,1997,2,126.45,126.53,
MS,1997,3,126.88,127.01,
MS,1997,4,127.24,127.98,
MS,1998,1,129.31,130.23,
MS,1998,2,131.29,131.33,
MS,1998,3,132.06,132.11,
MS,1998,4,133.81,134.68,
MS,1999,1,135.32,136.29,
MS,1999,2,137.46,137.49,
MS,1999,3,138.57,138.57,
MS,1999,4,137.70,138.59,
MS,2000,1,138.81,139.83,
MS,2000,2,141.74,141.81,
MS,2000,3,143.06,143.03,
MS,2000,4,141.96,142.83,
MS,2001,1,142.51,143.59,
MS,2001,2,144.93,145.07,
MS,2001,3,146.28,146.21,
MS,2001,4,147.01,147.85,
MS,2002,1,147.23,148.33,
MS,2002,2,147.53,147.75,
MS,2002,3,150.33,150.29,
MS,2002,4,151.84,152.63,
MS,2003,1,152.44,153.57,
MS,2003,2,153.97,154.22,
MS,2003,3,155.18,155.23,
MS,2003,4,155.05,155.77,
MS,2004,1,156.83,157.99,
MS,2004,2,160.23,160.45,
MS,2004,3,162.37,162.53,
MS,2004,4,162.41,163.05,
MS,2005,1,165.50,166.88,
MS,2005,2,168.83,168.89,
MS,2005,3,173.05,173.27,
MS,2005,4,178.25,178.86,
MS,2006,1,180.19,182.05,
MS,2006,2,186.37,186.18,
MS,2006,3,188.74,188.85,
MS,2006,4,191.68,192.25,
MS,2007,1,194.40,197.05,
MS,2007,2,195.74,195.24,
MS,2007,3,193.88,193.61,
MS,2007,4,194.07,194.71,
MS,2008,1,189.82,193.07,
MS,2008,2,192.58,191.81,
MS,2008,3,186.69,185.98,
MS,2008,4,187.43,188.15,
MS,2009,1,177.88,181.50,
MS,2009,2,183.27,182.32,
MS,2009,3,184.08,182.95,
MS,2009,4,178.03,178.94,
MS,2010,1,173.76,177.57,
MS,2010,2,177.78,176.67,
MS,2010,3,178.15,176.88,
MS,2010,4,173.07,174.21,
MS,2011,1,168.51,172.10,
MS,2011,2,174.53,173.39,
MS,2011,3,174.25,173.05,
MS,2011,4,175.63,177.05,
MS,2012,1,170.65,173.82,
MS,2012,2,174.83,173.69,
MS,2012,3,177.35,176.57,
MS,2012,4,175.47,176.94,
MS,2013,1,176.75,179.40,
MS,2013,2,181.63,180.57,
MS,2013,3,178.66,178.41,
MS,2013,4,176.89,178.25,
MS,2014,1,177.94,180.07,
MS,2014,2,181.39,180.46,
MS,2014,3,182.49,182.78,
MS,2014,4,180.20,181.36,
MS,2015,1,183.82,185.59,
MS,2015,2,186.43,185.67,
MS,2015,3,185.79,186.48,
MS,2015,4,189.07,190.01,
MS,2016,1,188.35,189.96,
MS,2016,2,191.58,190.95,
MS,2016,3,191.50,192.47,
MS,2016,4,194.14,194.78,
MS,2017,1,193.37,195.00,
MS,2017,2,196.71,196.30,
MS,2017,3,198.82,199.75,
MS,2017,4,193.89,194.39,
MS,2018,1,199.52,201.26,
MS,2018,2,203.59,203.37,
MS,2018,3,202.13,202.81,
MS,2018,4,205.96,206.49,
MS,2019,1,205.70,207.61,
MS,2019,2,209.04,209.06,
MS,2019,3,211.46,211.66,
MS,2019,4,212.37,213.13,
MS,2020,1,214.06,216.13,
MS,2020,2,219.67,219.89,
MS,2020,3,225.88,225.61,
MS,2020,4,229.02,230.00,
MS,2021,1,234.47,236.87,
MS,2021,2,244.22,244.68,
MS,2021,3,254.60,253.77,
MS,2021,4,265.57,266.86,
MS,2022,1,272.21,275.20,
MS,2022,2,282.29,282.87,
MS,2022,3,292.82,291.63,
MS,2022,4,284.45,285.77,
MS,2023,1,290.72,294.14,
MS,2023,2,298.93,299.57,
MS,2023,3,299.96,298.58,
MS,2023,4,315.28,316.72,
MS,2024,1,299.55,303.24,
MS,2024,2,308.91,309.49,
MS,2024,3,314.85,313.50,
MS,2024,4,314.97,316.23,
MT,1991,1,100.00,100.00,
MT,1991,2,104.06,103.40,
MT,1991,3,106.42,105.99,
MT,1991,4,110.87,109.59,
MT,1992,1,111.66,111.69,
MT,1992,2,113.99,113.29,
MT,1992,3,117.46,116.86,
MT,1992,4,121.21,119.89,
MT,1993,1,124.17,124.25,
MT,1993,2,129.00,128.25,
MT,1993,3,131.70,130.75,
MT,1993,4,136.53,135.30,
MT,1994,1,137.14,137.24,
MT,1994,2,145.01,144.16,
MT,1994,3,143.57,142.27,
MT,1994,4,146.86,145.83,
MT,1995,1,147.22,147.31,
MT,1995,2,149.76,148.85,
MT,1995,3,154.38,152.74,
MT,1995,4,153.43,152.65,
MT,1996,1,153.49,153.53,
MT,1996,2,157.12,156.13,
MT,1996,3,159.69,157.85,
MT,1996,4,158.16,157.58,
MT,1997,1,160.80,160.78,
MT,1997,2,160.67,159.64,
MT,1997,3,160.50,158.57,
MT,1997,4,161.09,160.66,
MT,1998,1,162.45,162.34,
MT,1998,2,163.63,162.52,
MT,1998,3,165.31,163.40,
MT,1998,4,165.22,164.79,
MT,1999,1,165.40,165.23,
MT,1999,2,169.37,168.19,
MT,1999,3,173.01,171.11,
MT,1999,4,172.25,171.73,
MT,2000,1,173.23,173.14,
MT,2000,2,175.82,174.54,
MT,2000,3,178.94,176.97,
MT,2000,4,178.22,177.63,
MT,2001,1,184.21,184.31,
MT,2001,2,185.83,184.36,
MT,2001,3,186.58,184.40,
MT,2001,4,189.51,188.94,
MT,2002,1,192.55,192.94,
MT,2002,2,195.66,193.79,
MT,2002,3,200.95,198.60,
MT,2002,4,202.82,202.32,
MT,2003,1,204.78,205.35,
MT,2003,2,214.02,211.73,
MT,2003,3,219.77,217.16,
MT,2003,4,221.35,220.94,
MT,2004,1,223.28,224.06,
MT,2004,2,235.04,232.20,
MT,2004,3,241.00,238.23,
MT,2004,4,243.55,243.25,
MT,2005,1,249.09,249.81,
MT,2005,2,262.54,259.36,
MT,2005,3,267.30,264.28,
MT,2005,4,273.22,273.10,
MT,2006,1,282.29,282.70,
MT,2006,2,291.29,287.92,
MT,2006,3,298.22,294.99,
MT,2006,4,300.11,300.10,
MT,2007,1,304.00,303.77,
MT,2007,2,313.60,310.64,
MT,2007,3,314.19,310.58,
MT,2007,4,314.40,314.48,
MT,2008,1,314.31,313.69,
MT,2008,2,311.34,308.84,
MT,2008,3,312.04,308.35,
MT,2008,4,298.87,298.80,
MT,2009,1,304.06,303.41,
MT,2009,2,299.86,297.71,
MT,2009,3,300.58,296.99,
MT,2009,4,295.97,295.68,
MT,2010,1,294.80,294.26,
MT,2010,2,292.39,290.26,
MT,2010,3,290.31,287.18,
MT,2010,4,277.90,277.22,
MT,2011,1,272.95,272.52,
MT,2011,2,283.91,281.82,
MT,2011,3,283.64,280.88,
MT,2011,4,285.73,284.77,
MT,2012,1,283.92,283.49,
MT,2012,2,289.69,287.42,
MT,2012,3,291.12,288.71,
MT,2012,4,299.35,298.06,
MT,2013,1,304.81,304.30,
MT,2013,2,306.86,304.40,
MT,2013,3,308.13,305.79,
MT,2013,4,311.98,310.63,
MT,2014,1,314.00,313.38,
MT,2014,2,318.75,316.19,
MT,2014,3,324.62,322.09,
MT,2014,4,323.64,322.37,
MT,2015,1,327.76,327.18,
MT,2015,2,332.35,329.73,
MT,2015,3,334.70,331.54,
MT,2015,4,335.74,334.75,
MT,2016,1,339.53,339.45,
MT,2016,2,345.33,342.21,
MT,2016,3,348.59,344.78,
MT,2016,4,357.90,357.19,
MT,2017,1,355.44,356.09,
MT,2017,2,366.09,362.11,
MT,2017,3,372.32,367.99,
MT,2017,4,373.46,372.86,
MT,2018,1,378.65,380.19,
MT,2018,2,386.58,381.57,
MT,2018,3,394.39,389.65,
MT,2018,4,390.95,390.64,
MT,2019,1,390.08,392.21,
MT,2019,2,411.75,405.49,
MT,2019,3,413.91,409.13,
MT,2019,4,416.06,415.96,
MT,2020,1,435.77,438.81,
MT,2020,2,434.02,426.10,
MT,2020,3,457.15,452.51,
MT,2020,4,479.58,479.81,
MT,2021,1,499.92,503.60,
MT,2021,2,540.42,529.21,
MT,2021,3,576.24,571.55,
MT,2021,4,594.98,595.27,
MT,2022,1,622.95,627.52,
MT,2022,2,667.23,652.52,
MT,2022,3,653.33,648.72,
MT,2022,4,660.10,660.72,
MT,2023,1,660.63,665.05,
MT,2023,2,694.07,678.35,
MT,2023,3,684.11,679.93,
MT,2023,4,689.31,689.89,
MT,2024,1,693.03,697.55,
MT,2024,2,722.01,705.43,
MT,2024,3,729.75,725.64,
MT,2024,4,736.11,736.69,
NC,1991,1,100.00,100.00,
NC,1991,2,100.35,100.00,
NC,1991,3,100.19,99.75,
NC,1991,4,101.56,100.94,
NC,1992,1,101.93,101.93,
NC,1992,2,102.28,101.92,
NC,1992,3,103.81,103.33,
NC,1992,4,104.73,104.12,
NC,1993,1,104.11,104.09,
NC,1993,2,105.89,105.54,
NC,1993,3,107.03,106.47,
NC,1993,4,108.34,107.77,
NC,1994,1,109.35,109.33,
NC,1994,2,111.38,110.98,
NC,1994,3,113.31,112.68,
NC,1994,4,114.67,114.16,
NC,1995,1,115.38,115.34,
NC,1995,2,116.73,116.28,
NC,1995,3,118.30,117.59,
NC,1995,4,119.33,118.89,
NC,1996,1,120.73,120.68,
NC,1996,2,122.17,121.63,
NC,1996,3,124.15,123.40,
NC,1996,4,124.49,124.11,
NC,1997,1,125.59,125.53,
NC,1997,2,127.80,127.19,
NC,1997,3,128.54,127.76,
NC,1997,4,129.70,129.37,
NC,1998,1,130.49,130.44,
NC,1998,2,132.34,131.64,
NC,1998,3,133.99,133.16,
NC,1998,4,134.91,134.63,
NC,1999,1,136.08,136.00,
NC,1999,2,138.34,137.59,
NC,1999,3,139.55,138.67,
NC,1999,4,140.63,140.42,
NC,2000,1,141.09,140.95,
NC,2000,2,143.49,142.70,
NC,2000,3,145.35,144.42,
NC,2000,4,145.61,145.47,
NC,2001,1,147.12,146.91,
NC,2001,2,148.71,147.92,
NC,2001,3,149.65,148.66,
NC,2001,4,149.20,149.12,
NC,2002,1,151.00,150.71,
NC,2002,2,152.38,151.59,
NC,2002,3,153.99,153.00,
NC,2002,4,154.48,154.41,
NC,2003,1,156.04,155.69,
NC,2003,2,157.38,156.58,
NC,2003,3,158.70,157.71,
NC,2003,4,159.18,159.08,
NC,2004,1,160.99,160.63,
NC,2004,2,165.10,164.25,
NC,2004,3,166.19,165.18,
NC,2004,4,168.60,168.43,
NC,2005,1,171.91,171.67,
NC,2005,2,175.25,174.20,
NC,2005,3,178.81,177.75,
NC,2005,4,181.86,181.66,
NC,2006,1,185.52,185.47,
NC,2006,2,189.08,187.73,
NC,2006,3,192.17,190.98,
NC,2006,4,195.53,195.35,
NC,2007,1,197.06,197.37,
NC,2007,2,199.92,198.13,
NC,2007,3,201.16,199.89,
NC,2007,4,198.93,198.67,
NC,2008,1,197.79,198.58,
NC,2008,2,201.31,199.19,
NC,2008,3,196.80,195.47,
NC,2008,4,191.21,190.82,
NC,2009,1,194.58,195.98,
NC,2009,2,194.11,191.71,
NC,2009,3,191.27,189.85,
NC,2009,4,187.13,186.69,
NC,2010,1,182.21,183.93,
NC,2010,2,184.75,182.34,
NC,2010,3,180.32,178.75,
NC,2010,4,180.01,179.63,
NC,2011,1,170.64,172.52,
NC,2011,2,174.33,171.91,
NC,2011,3,173.88,172.17,
NC,2011,4,174.05,173.88,
NC,2012,1,169.80,171.70,
NC,2012,2,174.67,172.26,
NC,2012,3,174.96,173.03,
NC,2012,4,172.91,173.01,
NC,2013,1,176.64,178.50,
NC,2013,2,180.40,177.87,
NC,2013,3,182.80,180.66,
NC,2013,4,180.92,181.41,
NC,2014,1,180.75,182.29,
NC,2014,2,187.70,185.18,
NC,2014,3,187.22,184.99,
NC,2014,4,185.81,186.57,
NC,2015,1,189.27,190.55,
NC,2015,2,195.33,192.77,
NC,2015,3,198.48,196.24,
NC,2015,4,197.64,198.54,
NC,2016,1,199.82,200.82,
NC,2016,2,206.11,203.55,
NC,2016,3,209.42,207.29,
NC,2016,4,209.90,210.73,
NC,2017,1,210.79,211.57,
NC,2017,2,220.41,217.84,
NC,2017,3,222.37,220.39,
NC,2017,4,223.74,224.44,
NC,2018,1,228.12,228.70,
NC,2018,2,234.72,232.17,
NC,2018,3,237.59,235.64,
NC,2018,4,238.04,238.69,
NC,2019,1,241.94,242.40,
NC,2019,2,249.10,246.39,
NC,2019,3,251.27,249.36,
NC,2019,4,253.95,254.70,
NC,2020,1,259.79,260.20,
NC,2020,2,264.64,261.64,
NC,2020,3,273.13,271.03,
NC,2020,4,284.47,285.60,
NC,2021,1,296.15,296.60,
NC,2021,2,316.02,312.09,
NC,2021,3,333.62,331.11,
NC,2021,4,344.43,346.04,
NC,2022,1,365.52,366.26,
NC,2022,2,391.46,386.15,
NC,2022,3,389.38,386.39,
NC,2022,4,389.56,391.73,
NC,2023,1,397.61,398.60,
NC,2023,2,410.85,404.73,
NC,2023,3,418.63,415.58,
NC,2023,4,416.07,418.51,
NC,2024,1,421.83,423.03,
NC,2024,2,436.68,429.88,
NC,2024,3,433.37,430.30,
NC,2024,4,435.85,438.45,
ND,1991,1,100.00,100.00,
ND,1991,2,100.98,100.19,
ND,1991,3,99.74,99.73,
ND,1991,4,100.84,100.84,
ND,1992,1,102.54,102.54,
ND,1992,2,104.25,103.47,
ND,1992,3,103.93,103.85,
ND,1992,4,105.83,105.83,
ND,1993,1,107.18,107.21,
ND,1993,2,110.49,109.77,
ND,1993,3,112.85,112.58,
ND,1993,4,114.10,114.14,
ND,1994,1,115.44,115.53,
ND,1994,2,117.59,117.00,
ND,1994,3,119.08,118.47,
ND,1994,4,119.82,119.90,
ND,1995,1,121.71,121.94,
ND,1995,2,122.92,122.48,
ND,1995,3,121.00,120.03,
ND,1995,4,123.67,123.78,
ND,1996,1,122.91,123.30,
ND,1996,2,124.73,124.41,
ND,1996,3,127.19,125.88,
ND,1996,4,126.20,126.37,
ND,1997,1,126.84,127.36,
ND,1997,2,127.35,127.07,
ND,1997,3,131.40,129.88,
ND,1997,4,128.93,129.16,
ND,1998,1,128.30,128.82,
ND,1998,2,132.13,131.88,
ND,1998,3,135.25,133.67,
ND,1998,4,135.86,136.10,
ND,1999,1,135.07,135.61,
ND,1999,2,136.22,135.90,
ND,1999,3,137.76,136.35,
ND,1999,4,135.86,135.97,
ND,2000,1,138.60,139.11,
ND,2000,2,139.80,139.40,
ND,2000,3,141.45,140.27,
ND,2000,4,138.14,138.06,
ND,2001,1,142.60,143.13,
ND,2001,2,143.10,142.64,
ND,2001,3,143.41,142.38,
ND,2001,4,147.18,146.96,
ND,2002,1,146.63,147.22,
ND,2002,2,150.40,149.89,
ND,2002,3,153.44,152.40,
ND,2002,4,156.59,156.22,
ND,2003,1,157.25,158.08,
ND,2003,2,160.17,159.53,
ND,2003,3,163.09,161.93,
ND,2003,4,164.39,164.01,
ND,2004,1,165.38,166.45,
ND,2004,2,170.91,170.10,
ND,2004,3,175.37,173.92,
ND,2004,4,176.35,176.16,
ND,2005,1,178.65,179.90,
ND,2005,2,184.35,183.34,
ND,2005,3,187.91,186.11,
ND,2005,4,190.91,191.08,
ND,2006,1,188.74,190.11,
ND,2006,2,198.42,197.06,
ND,2006,3,199.64,197.69,
ND,2006,4,199.88,200.32,
ND,2007,1,201.57,203.01,
ND,2007,2,206.15,204.47,
ND,2007,3,208.79,206.95,
ND,2007,4,206.03,206.53,
ND,2008,1,207.63,209.05,
ND,2008,2,212.16,210.29,
