cbsa,metro_name,yr,qtr,index_nsa,index_sa
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,1,190.48,191.93
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,2,196.17,195.14
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,3,198.03,195.99
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,4,196.89,196.72
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,1,199.96,201.64
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,2,204.92,203.78
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,3,199.73,197.65
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,4,197.44,197.12
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,1,190.77,192.69
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,2,187.05,185.86
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,3,185.62,183.55
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,4,182.18,181.87
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,1,172.96,175.02
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,2,174.55,173.25
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,3,174.30,172.24
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,4,171.07,170.77
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,1,170.39,172.86
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,2,168.72,167.08
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,3,165.93,163.91
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,4,161.70,161.51
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,1,154.28,156.84
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,2,157.46,155.56
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,3,157.36,155.42
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,4,152.13,152.04
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,1,150.16,152.91
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,2,156.41,154.28
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,3,153.87,151.84
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,4,153.22,153.30
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,1,152.25,155.10
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,2,158.81,156.63
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,3,157.35,155.10
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,4,159.16,159.35
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,1,155.18,158.08
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,2,162.32,160.25
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,3,163.99,161.47
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,4,159.56,159.80
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,1,156.90,159.73
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,2,159.90,158.08
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,3,164.32,161.67
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,4,161.67,161.97
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,1,161.45,164.15
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,2,166.76,165.05
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,3,170.04,167.32
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,4,167.26,167.62
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,1,166.14,168.65
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,2,173.67,171.93
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,3,177.35,174.75
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,4,178.52,178.92
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,1,177.61,179.97
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,2,183.57,181.66
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,3,185.20,182.92
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,4,184.32,184.64
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,1,186.77,189.00
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,2,192.24,190.19
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,3,192.51,190.50
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,4,192.59,192.87
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,1,196.18,198.31
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,2,199.11,196.93
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,3,210.03,208.06
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,4,217.80,218.12
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,1,226.10,228.40
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,2,239.86,237.16
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,3,249.31,247.20
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,4,256.35,256.72
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,1,263.31,265.86
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,2,275.34,272.14
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,3,279.51,277.38
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,4,279.39,279.78
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,1,278.19,280.76
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,2,296.08,292.55
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,3,304.72,302.63
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,4,299.79,300.20
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,1,318.60,321.42
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,2,320.84,316.96
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,3,314.90,312.88
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,4,320.24,320.68
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,1,100.00,100.00
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,2,100.93,100.08
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,3,100.16,98.92
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1991,4,100.90,100.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,1,100.10,100.12
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,2,98.61,97.76
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,3,98.68,97.44
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1992,4,96.46,95.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,1,93.98,94.01
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,2,92.79,91.96
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,3,91.85,90.68
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1993,4,89.24,88.74
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,1,87.21,87.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,2,88.12,87.32
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,3,87.39,86.23
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1994,4,85.97,85.54
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,1,85.62,85.70
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,2,85.09,84.29
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,3,84.87,83.69
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1995,4,83.93,83.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,1,83.48,83.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,2,84.32,83.50
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,3,84.62,83.41
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1996,4,84.43,84.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,1,84.17,84.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,2,85.95,85.10
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,3,88.15,86.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1997,4,89.11,88.80
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,1,92.06,92.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,2,96.68,95.75
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,3,100.92,99.48
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1998,4,101.63,101.30
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,1,103.32,103.32
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,2,106.91,105.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,3,109.48,107.91
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",1999,4,111.63,111.30
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,1,114.21,114.14
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,2,119.00,117.91
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,3,121.55,119.83
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2000,4,125.37,125.01
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,1,129.95,129.87
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,2,133.56,132.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,3,138.26,136.35
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2001,4,140.95,140.61
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,1,145.87,145.70
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,2,153.90,152.40
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,3,162.31,159.95
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2002,4,166.38,166.27
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,1,171.89,171.59
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,2,180.39,178.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,3,191.94,188.93
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2003,4,202.79,203.15
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,1,214.90,214.36
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,2,232.72,230.21
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,3,237.24,233.30
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2004,4,240.68,241.56
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,1,253.89,253.36
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,2,262.03,258.78
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,3,281.96,277.15
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2005,4,278.13,279.65
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,1,287.53,286.81
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,2,288.23,284.64
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,3,287.43,282.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2006,4,279.62,281.33
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,1,278.54,277.93
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,2,285.91,282.42
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,3,264.03,259.12
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2007,4,244.43,245.82
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,1,228.96,228.55
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,2,221.53,218.95
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,3,213.56,209.67
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2008,4,200.33,201.09
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,1,201.73,201.57
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,2,201.07,198.73
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,3,209.86,206.25
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2009,4,209.02,209.52
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,1,208.04,207.80
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,2,208.90,206.60
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,3,208.81,205.49
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2010,4,202.33,202.58
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,1,200.42,200.01
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,2,201.10,198.94
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,3,199.36,196.51
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2011,4,197.07,197.17
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,1,197.33,196.76
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,2,200.79,198.50
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,3,206.05,203.60
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2012,4,211.22,211.13
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,1,221.73,220.92
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,2,233.16,230.37
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,3,238.46,236.03
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2013,4,241.58,241.43
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,1,247.93,246.75
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,2,251.40,248.36
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,3,254.36,252.13
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2014,4,254.65,254.34
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,1,257.88,256.49
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,2,264.97,261.83
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,3,268.30,266.14
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2015,4,271.81,271.31
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,1,276.84,275.38
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,2,281.87,278.40
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,3,287.20,285.19
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2016,4,286.06,285.28
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,1,294.71,293.20
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,2,298.96,295.22
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,3,300.58,298.68
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2017,4,305.02,304.13
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,1,309.51,307.90
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,2,317.48,313.26
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,3,317.84,316.10
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2018,4,315.58,314.88
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,1,312.34,310.45
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,2,323.35,318.78
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,3,322.99,321.35
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2019,4,332.55,332.35
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,1,333.01,330.84
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,2,338.30,332.86
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,3,346.24,344.62
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2020,4,356.86,357.52
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,1,374.65,371.95
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,2,392.97,385.89
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,3,405.13,403.19
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2021,4,421.99,423.94
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,1,449.81,446.41
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,2,466.92,457.50
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,3,439.32,437.15
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2022,4,440.57,443.75
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,1,446.58,443.02
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,2,469.05,458.87
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,3,471.97,469.55
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2023,4,466.38,470.51
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,1,492.37,488.43
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,2,510.76,499.11
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,3,514.77,512.20
11244,"Anaheim-Santa Ana-Irvine, CA  (MSAD)",2024,4,522.86,527.86
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,1,100.00,100.00
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,2,100.00,99.90
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,3,99.57,99.61
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1991,4,101.03,100.76
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,1,101.26,101.32
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,2,100.86,100.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,3,102.51,102.51
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1992,4,102.79,102.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,1,102.92,103.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,2,103.99,103.82
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,3,104.34,104.28
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1993,4,105.48,105.24
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,1,106.11,106.31
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,2,107.81,107.62
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,3,108.96,108.78
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1994,4,109.73,109.55
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,1,110.34,110.58
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,2,111.88,111.67
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,3,113.26,113.01
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1995,4,114.67,114.52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,1,115.52,115.80
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,2,117.16,116.94
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,3,118.33,117.99
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1996,4,118.52,118.44
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,1,120.13,120.42
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,2,121.60,121.37
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,3,123.36,122.98
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1997,4,124.94,124.90
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,1,126.40,126.70
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,2,129.40,129.14
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,3,131.70,131.27
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1998,4,133.59,133.60
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,1,136.42,136.70
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,2,139.35,139.08
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,3,142.51,142.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",1999,4,144.50,144.50
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,1,146.43,146.71
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,2,150.40,150.14
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,3,152.50,152.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2000,4,154.67,154.64
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,1,156.57,156.79
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,2,159.52,159.35
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,3,161.30,160.81
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2001,4,162.55,162.48
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,1,164.36,164.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,2,165.76,165.70
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,3,168.57,168.02
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2002,4,170.33,170.18
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,1,171.65,171.92
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,2,172.06,172.03
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,3,174.07,173.41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2003,4,174.14,173.88
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,1,174.78,175.36
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,2,177.02,176.83
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,3,179.04,178.26
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2004,4,181.33,180.96
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,1,181.91,183.08
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,2,185.84,185.24
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,3,189.05,187.97
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2005,4,190.81,190.53
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,1,190.48,192.43
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,2,194.29,193.14
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,3,195.25,193.57
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2006,4,196.77,196.96
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,1,195.54,198.23
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,2,199.79,198.13
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,3,196.82,194.30
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2007,4,190.96,191.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,1,184.35,187.52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,2,184.90,182.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,3,179.76,176.71
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2008,4,166.06,167.68
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,1,159.99,162.84
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,2,161.93,159.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,3,168.62,165.41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2009,4,159.70,161.73
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,1,155.63,158.49
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,2,160.00,157.55
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,3,152.07,149.28
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2010,4,141.11,143.16
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,1,140.51,142.84
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,2,140.83,138.62
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,3,141.69,139.41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2011,4,138.73,140.57
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,1,135.58,137.76
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,2,148.46,145.96
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,3,152.87,150.89
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2012,4,153.94,155.84
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,1,158.21,160.39
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,2,168.96,166.16
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,3,172.74,170.98
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2013,4,173.75,175.68
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,1,179.70,181.91
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,2,183.75,180.65
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,3,184.01,182.58
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2014,4,185.13,187.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,1,188.78,190.85
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,2,198.27,194.98
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,3,199.89,198.55
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2015,4,199.02,201.05
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,1,202.06,204.01
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,2,212.81,209.49
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,3,215.39,214.03
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2016,4,216.25,218.40
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,1,220.03,221.82
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,2,229.26,226.03
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,3,230.75,229.41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2017,4,231.49,233.70
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,1,239.11,240.38
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,2,247.11,244.38
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,3,251.52,250.20
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2018,4,250.64,252.65
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,1,253.87,254.74
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,2,262.19,259.98
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,3,264.06,262.82
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2019,4,267.19,269.01
12060,"Atlanta-Sandy Springs-Alpharetta, GA",2020,1,273.30,273.78
